title,start_time,end_time,url
"Panini, Blunt, Orange, Puppy",00:01:28,00:04:18,https://www.youtube.com/watch?v=QaD5-e6hjmY
"Dog, Hair, Books",00:05:31,00:08:47,https://www.youtube.com/watch?v=QaD5-e6hjmY
"Pasta, Brown, Blue, Necklace",00:11:42,00:14:44,https://www.youtube.com/watch?v=QaD5-e6hjmY
"Money, Fame, Clout, Diamonds, Astronaut, Juice",00:01:20,00:04:29,https://www.youtube.com/watch?v=1XZJKKNopEw
"Aliens, Math, Bottle",00:06:39,00:10:37,https://www.youtube.com/watch?v=1XZJKKNopEw
NordVPN Advertisement,00:11:36,00:12:59,https://www.youtube.com/watch?v=1XZJKKNopEw
"UK, Education, Unrequited Love",00:14:58,00:17:28,https://www.youtube.com/watch?v=1XZJKKNopEw
"Pepperoni, Dimension, ZaZa",00:01:13,00:04:04,https://www.youtube.com/watch?v=eStSbs0PklY
"Dragon, Minaj, Lemonade",00:05:12,00:07:36,https://www.youtube.com/watch?v=eStSbs0PklY
Fiverr Advertisement,00:08:37,00:10:05,https://www.youtube.com/watch?v=eStSbs0PklY
"Blue, Basketball, Curry, Chocolate",00:10:28,00:13:51,https://www.youtube.com/watch?v=eStSbs0PklY
"Astrology, Womb, Feet",00:01:09,00:04:06,https://www.youtube.com/watch?v=dkcnYy_VjRc
"Ostrich, Cantaloupe, Superior",00:05:39,00:08:33,https://www.youtube.com/watch?v=dkcnYy_VjRc
"Yoga Ball, Cake, A Child",00:11:03,00:15:16,https://www.youtube.com/watch?v=dkcnYy_VjRc
"Cartoon, Titan, Death",00:02:18,00:05:24,https://www.youtube.com/watch?v=4dMm3q1rldE
"Stereotype, Pterodactyl, Explore",00:07:42,00:10:04,https://www.youtube.com/watch?v=4dMm3q1rldE
"Peter, Meat, White",00:12:02,00:14:40,https://www.youtube.com/watch?v=4dMm3q1rldE
"Graduation, Cabinet, Vase",00:01:29,00:05:19,https://www.youtube.com/watch?v=25ceuw4CuK8
"Ice, Octopus, Moon, Photo, Bong",00:07:20,00:10:30,https://www.youtube.com/watch?v=25ceuw4CuK8
"Condom, Monkey, Chode",00:11:51,00:14:33,https://www.youtube.com/watch?v=25ceuw4CuK8
"Candle, Xylophone, Catastrophe",00:01:19,00:05:03,https://www.youtube.com/watch?v=wy6qazFc2FQ
"Noodle, Keyboard, Chapstick, Leucistic",00:07:23,00:10:52,https://www.youtube.com/watch?v=wy6qazFc2FQ
"Museum, Sublet, Citizenship",00:12:29,00:16:13,https://www.youtube.com/watch?v=wy6qazFc2FQ
"Dumpling, Giraffe, Surge",00:01:06,00:04:05,https://www.youtube.com/watch?v=oXI3ysg3s3s
"Spectacular, Objectifying, Inspirational",00:05:29,00:08:38,https://www.youtube.com/watch?v=oXI3ysg3s3s
"Isosceles, Crown, Venn Diagram",00:10:01,00:12:32,https://www.youtube.com/watch?v=oXI3ysg3s3s
"Linguine, Beans, Sombrero",00:01:47,00:05:09,https://www.youtube.com/watch?v=UlIzq76NZJA
"Fire Hydrant, Dragon, Fuzzy",00:06:33,00:10:24,https://www.youtube.com/watch?v=UlIzq76NZJA
"Toe, Grass, Toilet Brush",00:12:28,00:15:33,https://www.youtube.com/watch?v=UlIzq76NZJA
"Chicken, Binoculars, Aerodynamics, Bacon, Madagascar, Blasphemy",00:01:17,00:05:07,https://www.youtube.com/watch?v=OBM1UVnsQQo
"Tyrannosaurus, Snapchat, TikTok",00:07:19,00:10:27,https://www.youtube.com/watch?v=OBM1UVnsQQo
"Marlboro, Bathroom, Hunger",00:11:35,00:14:38,https://www.youtube.com/watch?v=OBM1UVnsQQo
" Budussy, Mango, Minecraft",00:01:13,00:04:56,https://www.youtube.com/watch?v=KSc0UuBLRhg
"Socks, War Zone, Chocolate",00:06:26,00:08:59,https://www.youtube.com/watch?v=KSc0UuBLRhg
NordVPN Advertisement,00:09:43,00:11:38,https://www.youtube.com/watch?v=KSc0UuBLRhg
"Asparagus, Buffalos, USA",00:12:45,00:15:55,https://www.youtube.com/watch?v=KSc0UuBLRhg
"Bop, Liberty, Green",00:01:18,00:05:10,https://www.youtube.com/watch?v=n1K9P5Dtph4
"Vigilant, Piano, Catastrophe",00:08:21,00:12:04,https://www.youtube.com/watch?v=n1K9P5Dtph4
"Cat Food, Video Games, Religion",00:17:43,00:20:47,https://www.youtube.com/watch?v=n1K9P5Dtph4
"Plant, Hoodie, Mirror",00:01:55,00:05:12,https://www.youtube.com/watch?v=5yTm4j6KaBQ
"Freestyle, Albania, Smoke, My Girlfriend Thinks I'm An Option, Pickles, McDonald's",00:06:18,00:10:40,https://www.youtube.com/watch?v=5yTm4j6KaBQ
"Preach Cuh, Extravagant, Gracioso",00:13:44,00:16:50,https://www.youtube.com/watch?v=5yTm4j6KaBQ
"Birds, Paper, Dental Floss",00:00:58,00:04:29,https://www.youtube.com/watch?v=1dfh0G8Ik1c
"Peanut Butter, Legoland, Shit",00:05:59,00:09:53,https://www.youtube.com/watch?v=1dfh0G8Ik1c
"Zucchini, Piano, Lamp",00:11:41,00:14:23,https://www.youtube.com/watch?v=1dfh0G8Ik1c
"Bed, Trampoline, Headphones, Microphone",00:01:08,00:05:10,https://www.youtube.com/watch?v=-pRhkKkM2Ms
"Tacos, Monitor, Coochie",00:06:34,00:09:33,https://www.youtube.com/watch?v=-pRhkKkM2Ms
"Pasta, Oorah, Crayons, MRE",00:11:30,00:14:27,https://www.youtube.com/watch?v=-pRhkKkM2Ms
"Sushi, Brownies, Softball",00:17:38,00:21:21,https://www.youtube.com/watch?v=-pRhkKkM2Ms
"Yoda, Waterfall, Intersection",00:22:26,00:26:28,https://www.youtube.com/watch?v=-pRhkKkM2Ms
"Icicle, Senseless, Emotional",00:28:13,00:32:12,https://www.youtube.com/watch?v=-pRhkKkM2Ms
"Metaverse, Dashboard, Scissors",00:01:53,00:04:51,https://www.youtube.com/watch?v=mwWw-1t3hyw
"Calculator, Doughnut, Pencil",00:06:26,00:10:00,https://www.youtube.com/watch?v=mwWw-1t3hyw
NordVPN Advertisement,00:10:30,00:12:22,https://www.youtube.com/watch?v=mwWw-1t3hyw
"720, Morrison, Glasses",00:13:37,00:17:11,https://www.youtube.com/watch?v=mwWw-1t3hyw
"Gamer, Strawberry Cow, LGBTQ",00:18:26,00:21:25,https://www.youtube.com/watch?v=mwWw-1t3hyw
"Acoustic, Acapella, Psychedelics",00:00:42,00:04:41,https://www.youtube.com/watch?v=3ZhcM7-bh4c
"Obsidian, Complex, Mitochondria, Anime, Lacrosse",00:06:12,00:10:02,https://www.youtube.com/watch?v=3ZhcM7-bh4c
Keeps Advertisement,00:10:58,00:12:39,https://www.youtube.com/watch?v=3ZhcM7-bh4c
"Preposterous, Poignant, Dubious",00:14:23,00:17:55,https://www.youtube.com/watch?v=3ZhcM7-bh4c
"Pyromaniac, Spherical, Phenomenal",00:19:28,00:22:33,https://www.youtube.com/watch?v=3ZhcM7-bh4c
"Crayon, Alligator, Popsicle, Expeditionary",00:01:04,00:04:26,https://www.youtube.com/watch?v=Js2Q8tJLgig
"Hypnotize, Waterfall, Candy",00:05:40,00:08:49,https://www.youtube.com/watch?v=Js2Q8tJLgig
"Harry Potter, Octopus, Jacket",00:10:30,00:13:02,https://www.youtube.com/watch?v=Js2Q8tJLgig
"Controller, Pencil, Extravagant",00:14:53,00:18:10,https://www.youtube.com/watch?v=Js2Q8tJLgig
"Giraffe, Star, Jasmine, Ambulance",00:01:51,00:04:49,https://www.youtube.com/watch?v=eX9uZQoXAdY
"Kumquat, Sandstone, Leopard",00:06:10,00:09:23,https://www.youtube.com/watch?v=eX9uZQoXAdY
Hello Fresh Advertisement,00:10:07,00:11:37,https://www.youtube.com/watch?v=eX9uZQoXAdY
"Onomatopoeia, Britannica, Jewelery",00:12:56,00:15:39,https://www.youtube.com/watch?v=eX9uZQoXAdY
The Life of a Broken Guy,00:17:08,00:20:20,https://www.youtube.com/watch?v=eX9uZQoXAdY
"Potato, Twitter, Cup",00:01:07,00:04:02,https://www.youtube.com/watch?v=AYc7Q6CSeGE
"Eiffel Tower, Baguette, Trumpet",00:05:30,00:08:46,https://www.youtube.com/watch?v=AYc7Q6CSeGE
NordVPN Advertisement,00:09:30,00:10:59,https://www.youtube.com/watch?v=AYc7Q6CSeGE
"Monster, Balls, Crystal, Toes",00:12:02,00:15:19,https://www.youtube.com/watch?v=AYc7Q6CSeGE
"Fire Truck, Surf, Walmart",00:16:10,00:19:43,https://www.youtube.com/watch?v=AYc7Q6CSeGE
"Pigeon, Simulator, Radiator",00:01:09,00:05:09,https://www.youtube.com/watch?v=Djm0fwEX9ls
"Mad, Cash, Story, Constitutional",00:06:52,00:11:02,https://www.youtube.com/watch?v=Djm0fwEX9ls
"Kanye & Donda, Apple, Kid, Play",00:13:13,00:16:41,https://www.youtube.com/watch?v=Djm0fwEX9ls
"United Kingdom, Sunny, Attack",00:18:44,00:21:41,https://www.youtube.com/watch?v=Djm0fwEX9ls
"Discord, Appointment, Helicopter, Hospital, Piano",00:01:32,00:05:52,https://www.youtube.com/watch?v=UI2qbARbQEw
Bespoke Advertisement,00:06:54,00:08:34,https://www.youtube.com/watch?v=UI2qbARbQEw
"Chair, Pumpkin, Dog, Ambidextrous",00:10:34,00:14:32,https://www.youtube.com/watch?v=UI2qbARbQEw
"Emu, Gay & Hetero, Pink, Skateboards",00:16:31,00:19:47,https://www.youtube.com/watch?v=UI2qbARbQEw
"Psychology, Memory, Hippopotamus",00:01:16,00:03:54,https://www.youtube.com/watch?v=sfFpAz8ZHVg
"Capri Sun, Sonic, Sword",00:05:38,00:08:04,https://www.youtube.com/watch?v=sfFpAz8ZHVg
"Discombobulated, Adjectives, Journey",00:09:17,00:12:16,https://www.youtube.com/watch?v=sfFpAz8ZHVg
"Puppy, Blue Champagne, Telescope",00:01:29,00:03:53,https://www.youtube.com/watch?v=CKnUOb6My5Y
NordVPN Advertisement,00:04:41,00:05:41,https://www.youtube.com/watch?v=CKnUOb6My5Y
"Phone, Tissue, Banana",00:07:02,00:10:12,https://www.youtube.com/watch?v=CKnUOb6My5Y
"Dildo, Cookies, Pink",00:11:45,00:15:09,https://www.youtube.com/watch?v=CKnUOb6My5Y
"Cheese, Glasses, Playstation",00:01:21,00:04:03,https://www.youtube.com/watch?v=BbcTwW_aKxI
Keeps Advertisement,00:04:59,00:06:22,https://www.youtube.com/watch?v=BbcTwW_aKxI
"Pre-workout, Blanket, Melatonin",00:07:44,00:10:27,https://www.youtube.com/watch?v=BbcTwW_aKxI
"Destiny, Eyeshadow, Clapping",00:12:10,00:14:52,https://www.youtube.com/watch?v=BbcTwW_aKxI
"Balloons, String, Snow",00:00:53,00:02:55,https://www.youtube.com/watch?v=I0ng6LIjAOg
"Exquisite, Tree, Popcorn",00:04:25,00:07:12,https://www.youtube.com/watch?v=I0ng6LIjAOg
"Lettuce, Car, Mississippi",00:08:47,00:11:57,https://www.youtube.com/watch?v=I0ng6LIjAOg
"Dome, Tapas, Arctic",00:00:55,00:04:18,https://www.youtube.com/watch?v=g25N4i6leas
"Rendezvous, Photosynthesis, Synchronize",00:06:58,00:08:41,https://www.youtube.com/watch?v=g25N4i6leas
"Pillow, Cage, Bag",00:10:11,00:13:05,https://www.youtube.com/watch?v=g25N4i6leas
"Keyboard, Glasses, Nails, Microsoft, Africa",00:01:22,00:05:11,https://www.youtube.com/watch?v=abuAR-yoWSU
"Friend, Underworld, New Generation",00:06:28,00:10:01,https://www.youtube.com/watch?v=abuAR-yoWSU
"Earphones, Ukraine, Pasta, River",00:11:40,00:15:00,https://www.youtube.com/watch?v=abuAR-yoWSU
"Laptop, Gin, Vogue, Fuck",00:01:17,00:05:11,https://www.youtube.com/watch?v=izM7RQctoPc
"Phenomenal, Chameleon, JBL",00:06:55,00:09:02,https://www.youtube.com/watch?v=izM7RQctoPc
"Majestic, Logical, The Throne",00:10:20,00:14:11,https://www.youtube.com/watch?v=izM7RQctoPc
"Platypus, Cleanser, Eternal",00:01:09,00:05:24,https://www.youtube.com/watch?v=BNC68gQluSE
NordVPN Advertisement,00:06:31,00:08:11,https://www.youtube.com/watch?v=BNC68gQluSE
"Badonkadonk, Daddy, Strawberry",00:09:21,00:11:56,https://www.youtube.com/watch?v=BNC68gQluSE
"420, Ancient, Telepathic",00:13:49,00:17:18,https://www.youtube.com/watch?v=BNC68gQluSE
"Enthusiastic, Supercalifragilisticexpialidocious, Thermometer",00:01:04,00:04:13,https://www.youtube.com/watch?v=TJk3eDFwiaY
"Oblivion, Intrigued, Formal",00:06:14,00:08:55,https://www.youtube.com/watch?v=TJk3eDFwiaY
"Dictionary, Piano, Headset",00:10:30,00:13:59,https://www.youtube.com/watch?v=TJk3eDFwiaY
"Compliment, Red, Conclusion",00:01:01,00:04:52,https://www.youtube.com/watch?v=FxLKfWt3Kq4
Keeps Advertisement,00:05:31,00:06:43,https://www.youtube.com/watch?v=FxLKfWt3Kq4
"Lost, Boys, Porn",00:07:58,00:11:25,https://www.youtube.com/watch?v=FxLKfWt3Kq4
"Dragon, Backpack, Comic Book",00:08:24,00:11:19,https://www.youtube.com/watch?v=FxLKfWt3Kq4
"War Zone, Flip-Flop, Sprite",00:01:03,00:05:12,https://www.youtube.com/watch?v=QaRkdWCTKkM
Skill Share Advertisement,00:05:59,00:07:11,https://www.youtube.com/watch?v=QaRkdWCTKkM
"Champagne, Flannel, 2pac",00:08:15,00:11:44,https://www.youtube.com/watch?v=QaRkdWCTKkM
"Superficial, Detrimental, Psychotherapeutic",00:13:12,00:17:05,https://www.youtube.com/watch?v=QaRkdWCTKkM
"Flabbergasted, Ratatoui, Tweezers",00:01:12,00:04:22,https://www.youtube.com/watch?v=O9AxmMO9xKw
"Mavericks, Airplanes, Beach",00:05:25,00:09:17,https://www.youtube.com/watch?v=O9AxmMO9xKw
"Discombobulated, Kleenex, Tekashi ",00:10:29,00:13:59,https://www.youtube.com/watch?v=O9AxmMO9xKw
"Baseball, New York, Phone, Rendezvous",00:01:04,00:04:50,https://www.youtube.com/watch?v=AO0yvg0pLiM
Keeps Advertisement,00:05:47,00:07:23,https://www.youtube.com/watch?v=AO0yvg0pLiM
"Curtain, Clouds, Dance",00:08:10,00:11:17,https://www.youtube.com/watch?v=AO0yvg0pLiM
"Biblical, Generic, Titanium, Pineapple",00:12:42,00:16:22,https://www.youtube.com/watch?v=AO0yvg0pLiM
"Bumpy, Kareem, Blue Jacket",00:01:35,00:04:55,https://www.youtube.com/watch?v=qQKgwgWzg58
NordVPN Advertisement,00:05:39,00:07:08,https://www.youtube.com/watch?v=qQKgwgWzg58
"Haunted, Microphone, Angel",00:08:24,00:11:53,https://www.youtube.com/watch?v=qQKgwgWzg58
"Ambiguous, Recreational, Innovative",00:12:54,00:15:48,https://www.youtube.com/watch?v=qQKgwgWzg58
"Meniscus, Cardiovascular, Clavicle",00:01:30,00:04:43,https://www.youtube.com/watch?v=xqCEjV48TWA
NordVPN Advertisement,00:06:07,00:07:33,https://www.youtube.com/watch?v=xqCEjV48TWA
"Tie, Bag, Bottle",00:08:49,00:12:29,https://www.youtube.com/watch?v=xqCEjV48TWA
"Panties, Toenails, Takis",00:14:26,00:17:55,https://www.youtube.com/watch?v=xqCEjV48TWA
"royal flush, Dr. Pepper, leopards",00:01:03,00:04:44,https://www.youtube.com/watch?v=SnJpkJ0or5o
"tank, obligatory, despicable, stars",00:06:12,00:09:10,https://www.youtube.com/watch?v=SnJpkJ0or5o
"yarn, tow truck, beetle",00:11:04,00:14:52,https://www.youtube.com/watch?v=SnJpkJ0or5o
"Goldie Cat, Snow, Monster",00:01:53,00:05:25,https://www.youtube.com/watch?v=tKXnmUUM-IA
Rap About Drawings,00:05:53,00:07:14,https://www.youtube.com/watch?v=tKXnmUUM-IA
"Mechanical, Electrical, Computer",00:08:02,00:11:01,https://www.youtube.com/watch?v=tKXnmUUM-IA
"Health, Sickness, Faith, Love Yourself",00:12:36,00:15:48,https://www.youtube.com/watch?v=tKXnmUUM-IA
"Overwhelming, Floor, Flag",00:00:54,00:03:04,https://www.youtube.com/watch?v=MxF7WaGxxao
"Water Bottle, Chair, Mirror",00:00:21,00:02:32,https://www.youtube.com/watch?v=OPzLDRdGmLs
"Alex, Moon, Artist",00:00:50,00:03:04,https://www.youtube.com/watch?v=soyVmWGv7Gc
"Art, Eyes, Food",00:00:47,00:03:36,https://www.youtube.com/watch?v=NYSez9jG25w
"War Zone, Art, Cereal",00:01:04,00:03:17,https://www.youtube.com/watch?v=UkbzR2gKGo4
"Majestic, Tragedy, Perseverance",00:01:04,00:03:40,https://www.youtube.com/watch?v=jejvivFNr8w
"Playstation, Bottle Drop, Sloth",00:01:27,00:03:46,https://www.youtube.com/watch?v=l2nekjial5s
"Painting, Plateau, Gold",00:01:16,00:03:56,https://www.youtube.com/watch?v=GPCLy6hP-OM
"Pink, Games, iPhone",00:00:53,00:03:07,https://www.youtube.com/watch?v=R74l11FkUqk
"Train, Fridge, Chair",00:01:19,00:03:48,https://www.youtube.com/watch?v=B8_L4k1k0lg
"Orange, Pudgy, Noxzema",00:01:10,00:04:06,https://www.youtube.com/watch?v=iOQvwyzf8Sg
"Waffles, Restaurant, Hyperventilating",00:01:26,00:03:53,https://www.youtube.com/watch?v=66UNzgffyWk
"Bronx, loathing, ultra violence",00:01:09,00:03:19,https://www.youtube.com/watch?v=RDwhRhbLT4w
"balloon, symptomatic, orangutan",00:01:20,00:04:36,https://www.youtube.com/watch?v=2kfaZHwzda8
"barbecue, piano, street, bedframe",00:06:22,00:09:41,https://www.youtube.com/watch?v=2kfaZHwzda8
"uninterested, sweet tea, women",00:11:17,00:15:19,https://www.youtube.com/watch?v=2kfaZHwzda8
"magnetic, cactus, school bus",00:01:08,00:04:10,https://www.youtube.com/watch?v=4yeyJVkbX8Y
NordVPN Advertisement,00:05:22,00:06:53,https://www.youtube.com/watch?v=4yeyJVkbX8Y
"Reebok, ping pong, violin",00:08:00,00:11:25,https://www.youtube.com/watch?v=4yeyJVkbX8Y
"interstellar, mathematical, trigonometry",00:13:34,00:16:57,https://www.youtube.com/watch?v=4yeyJVkbX8Y
"abracadabra, paralysis, potential",00:01:48,00:05:06,https://www.youtube.com/watch?v=Xm8Z4bGH_Ok
"scallywag, compromise, execute",00:06:35,00:10:22,https://www.youtube.com/watch?v=Xm8Z4bGH_Ok
"disinfect, lemonade, Beetlejuice",00:11:43,00:14:44,https://www.youtube.com/watch?v=Xm8Z4bGH_Ok